GEMS Station Number,Date,Time,0.3,Parameter,0,,Value,Unit,Fair
DEU00891,2023-04-05,00:00,0.3,EC,0,,68.2,µS/cm,Fair
DEU00891,2023-04-05,00:00,0.3,pH,0,,7.0,---,Fair
DEU00893,2023-09-28,00:00,0.3,EC,0,,5280.0,µS/cm,Fair
DEU00893,2023-09-28,00:00,0.3,TEMP,0,,12.5,°C,Fair
DEU00893,2023-09-28,00:00,0.3,NO3N,0,<,0.020090326,mg/l,Fair
DEU00893,2023-09-28,00:00,0.3,pH,0,,7.3,---,Fair
DEU00893,2023-09-28,00:00,0.3,O2-Dis,0,<,0.1,mg/l,Fair
DEU00894,2023-02-01,00:00,0.3,NO3N,0,,36.568908,mg/l,Fair
DEU00894,2023-02-01,00:00,0.3,pH,0,,4.7,---,Fair
DEU00894,2023-09-13,00:00,0.3,EC,0,,474.0,µS/cm,Fair
DEU00894,2023-02-01,00:00,0.3,TEMP,0,,11.1,°C,Fair
DEU00894,2023-09-13,00:00,0.3,pH,0,,4.7,---,Fair
DEU00894,2023-02-01,00:00,0.3,O2-Dis,0,,8.4,mg/l,Fair
DEU00894,2023-02-01,00:00,0.3,EC,0,,479.0,µS/cm,Fair
DEU00894,2023-09-13,00:00,0.3,NO3N,0,,37.471844,mg/l,Fair
DEU00894,2023-09-13,00:00,0.3,TEMP,0,,10.9,°C,Fair
DEU00894,2023-09-13,00:00,0.3,O2-Dis,0,,8.3,mg/l,Fair
DEU00895,2023-03-08,00:00,0.3,O2-Dis,0,,0.1,mg/l,Fair
DEU00895,2023-03-23,00:00,0.3,TEMP,0,,10.2,°C,Fair
DEU00895,2023-09-13,00:00,0.3,EC,0,,502.0,µS/cm,Fair
DEU00895,2023-03-08,00:00,0.3,pH,0,,7.5,---,Fair
DEU00895,2023-03-23,00:00,0.3,NO3N,0,,1.1060966,mg/l,Fair
DEU00895,2023-03-23,00:00,0.3,pH,0,,7.6,---,Fair
DEU00895,2023-09-13,00:00,0.3,pH,0,,7.5,---,Fair
DEU00895,2023-03-23,00:00,0.3,O2-Dis,0,,0.4,mg/l,Fair
DEU00895,2023-03-23,00:00,0.3,EC,0,,500.0,µS/cm,Fair
DEU00895,2023-03-08,00:00,0.3,NO3N,0,,1.015803,mg/l,Fair
DEU00895,2023-03-08,00:00,0.3,EC,0,,490.0,µS/cm,Fair
DEU00895,2023-09-13,00:00,0.3,O2-Dis,0,<,0.1,mg/l,Fair
DEU00895,2023-03-08,00:00,0.3,TEMP,0,,10.4,°C,Fair
DEU00895,2023-09-13,00:00,0.3,NO3N,0,,0.451468,mg/l,Fair
DEU00895,2023-09-13,00:00,0.3,TEMP,0,,10.8,°C,Fair
DEU00906,2023-12-11,00:00,0.3,NO3N,0,,36.11744,mg/l,Fair
DEU00906,2023-12-11,00:00,0.3,TEMP,0,,10.5,°C,Fair
DEU00906,2023-12-11,00:00,0.3,EC,0,,96.8,µS/cm,Fair
DEU00906,2023-12-11,00:00,0.3,O2-Dis,0,,1.0,mg/l,Fair
DEU00906,2023-12-11,00:00,0.3,pH,0,,6.7,---,Fair
DEU00909,2023-10-05,00:00,0.3,TEMP,0,,11.3,°C,Fair
DEU00909,2023-10-05,00:00,0.3,O2-Dis,0,,6.9,mg/l,Fair
DEU00909,2023-10-05,00:00,0.3,EC,0,,1015.0,µS/cm,Fair
DEU00909,2023-03-30,00:00,0.3,TEMP,0,,11.3,°C,Fair
DEU00909,2023-03-30,00:00,0.3,O2-Dis,0,,6.9,mg/l,Fair
DEU00909,2023-10-05,00:00,0.3,NO3N,0,,11.2867,mg/l,Fair
DEU00909,2023-03-30,00:00,0.3,EC,0,,1027.0,µS/cm,Fair
DEU00909,2023-03-30,00:00,0.3,NO3N,0,,11.963902,mg/l,Fair
DEU00909,2023-03-30,00:00,0.3,pH,0,,7.2,---,Fair
DEU00909,2023-10-05,00:00,0.3,pH,0,,7.3,---,Fair
DEU00910,2023-02-27,00:00,0.3,NO3N,0,<,0.149887376,mg/l,Fair
DEU00910,2023-02-27,00:00,0.3,EC,0,,213.0,µS/cm,Fair
DEU00910,2023-02-27,00:00,0.3,O2-Dis,0,<,0.1,mg/l,Fair
DEU00910,2023-02-27,00:00,0.3,TEMP,0,,10.8,°C,Fair
DEU00910,2023-02-27,00:00,0.3,pH,0,,6.4,---,Fair
DEU00918,2023-04-13,00:00,0.3,TEMP,0,,10.4,°C,Fair
DEU00918,2023-04-13,00:00,0.3,pH,0,,5.2,---,Fair
DEU00918,2023-04-13,00:00,0.3,NO3N,0,,29.34542,mg/l,Fair
DEU00918,2023-04-13,00:00,0.3,EC,0,,34.9,µS/cm,Fair
DEU01011,2023-03-29,00:00,0.3,NO3N,0,,13.995508,mg/l,Fair
DEU01011,2023-03-29,00:00,0.3,TEMP,0,,11.0,°C,Fair
DEU01011,2023-03-29,00:00,0.3,O2-Dis,0,,0.7,mg/l,Fair
DEU01011,2023-03-29,00:00,0.3,EC,0,,68.5,µS/cm,Fair
DEU01011,2023-10-12,00:00,0.3,NO3N,0,,16.027114,mg/l,Fair
DEU01011,2023-10-12,00:00,0.3,O2-Dis,0,,0.8,mg/l,Fair
DEU01011,2023-10-12,00:00,0.3,pH,0,,7.3,---,Fair
DEU01011,2023-10-12,00:00,0.3,TEMP,0,,10.9,°C,Fair
DEU01011,2023-03-29,00:00,0.3,pH,0,,7.6,---,Fair
DEU01011,2023-10-12,00:00,0.3,EC,0,,67.0,µS/cm,Fair
DEU01031,2023-06-15,00:00,0.3,pH,0,,5.2,---,Fair
DEU01031,2023-06-15,00:00,0.3,O2-Dis,0,,2.5,mg/l,Fair
DEU01031,2023-06-15,00:00,0.3,EC,0,,202.0,µS/cm,Fair
DEU01031,2023-06-15,00:00,0.3,TEMP,0,,13.1,°C,Fair
DEU01031,2023-06-15,00:00,0.3,NO3N,0,,0.100000162,mg/l,Fair
DEU01037,2023-10-24,00:00,0.3,TEMP,0,,10.1,°C,Fair
DEU01037,2023-04-20,00:00,0.3,TEMP,0,,10.3,°C,Fair
DEU01037,2023-10-24,00:00,0.3,NO3N,0,,10.609498,mg/l,Fair
DEU01037,2023-10-24,00:00,0.3,O2-Dis,0,,1.9,mg/l,Fair
DEU01037,2023-04-20,00:00,0.3,EC,0,,664.0,µS/cm,Fair
DEU01037,2023-10-24,00:00,0.3,EC,0,,702.0,µS/cm,Fair
DEU01037,2023-04-20,00:00,0.3,NO3N,0,,6.77202,mg/l,Fair
DEU01037,2023-04-20,00:00,0.3,O2-Dis,0,,1.0,mg/l,Fair
DEU01037,2023-04-20,00:00,0.3,pH,0,,6.6,---,Fair
DEU01037,2023-10-24,00:00,0.3,pH,0,,6.6,---,Fair
DEU01038,2023-08-23,00:00,0.3,NO3N,0,,0.902936,mg/l,Fair
DEU01038,2023-08-23,00:00,0.3,pH,0,,6.7,---,Fair
DEU01038,2023-08-23,00:00,0.3,TEMP,0,,12.0,°C,Fair
DEU01038,2023-08-23,00:00,0.3,EC,0,,66.6,µS/cm,Fair
DEU01044,2023-04-04,00:00,0.3,EC,0,,370.0,µS/cm,Fair
DEU01044,2023-09-04,00:00,0.3,O2-Dis,0,,5.1,mg/l,Fair
DEU01044,2023-03-01,00:00,0.3,TEMP,0,,10.7,°C,Fair
DEU01044,2023-09-04,00:00,0.3,EC,0,,373.0,µS/cm,Fair
DEU01044,2023-09-04,00:00,0.3,pH,0,,6.5,---,Fair
DEU01044,2023-03-01,00:00,0.3,EC,0,,366.0,µS/cm,Fair
DEU01044,2023-04-04,00:00,0.3,TEMP,0,,10.2,°C,Fair
DEU01044,2023-04-04,00:00,0.3,O2-Dis,0,,5.9,mg/l,Fair
DEU01044,2023-09-04,00:00,0.3,NO3N,0,,2.0993262,mg/l,Fair
DEU01044,2023-09-04,00:00,0.3,TEMP,0,,10.9,°C,Fair
DEU01044,2023-04-04,00:00,0.3,NO3N,0,,2.708808,mg/l,Fair
DEU01044,2023-04-04,00:00,0.3,pH,0,,7.0,---,Fair
DEU01044,2023-03-01,00:00,0.3,NO3N,0,,2.483074,mg/l,Fair
DEU01044,2023-03-01,00:00,0.3,O2-Dis,0,,6.1,mg/l,Fair
DEU01044,2023-03-01,00:00,0.3,pH,0,,6.6,---,Fair
DEU01050,2023-04-20,00:00,0.3,pH,0,,6.5,---,Fair
DEU01050,2023-10-17,00:00,0.3,TEMP,0,,11.7,°C,Fair
DEU01050,2023-10-17,00:00,0.3,pH,0,,6.6,---,Fair
DEU01050,2023-04-20,00:00,0.3,O2-Dis,0,,0.1,mg/l,Fair
DEU01050,2023-04-20,00:00,0.3,TEMP,0,,11.6,°C,Fair
DEU01050,2023-04-20,00:00,0.3,EC,0,,979.0,µS/cm,Fair
DEU01050,2023-04-20,00:00,0.3,NO3N,0,<,0.020090326,mg/l,Fair
DEU01050,2023-10-17,00:00,0.3,NO3N,0,<,0.020090326,mg/l,Fair
DEU01050,2023-10-17,00:00,0.3,O2-Dis,0,<,0.1,mg/l,Fair
DEU01050,2023-10-17,00:00,0.3,EC,0,,923.0,µS/cm,Fair
DEU01051,2023-02-21,00:00,0.3,TEMP,0,,12.0,°C,Fair
DEU01051,2023-02-21,00:00,0.3,EC,0,,150.0,µS/cm,Fair
DEU01051,2023-02-21,00:00,0.3,pH,0,,7.3,---,Fair
DEU01051,2023-02-21,00:00,0.3,O2-Dis,0,,0.2,mg/l,Fair
DEU01051,2023-02-21,00:00,0.3,NO3N,0,,4.740414,mg/l,Fair
DEU01052,2023-06-14,00:00,0.3,O2-Dis,0,<,0.1,mg/l,Fair
DEU01052,2023-10-26,00:00,0.3,pH,0,,7.4,---,Fair
DEU01052,2023-06-14,00:00,0.3,NO3N,0,<,0.01998648836,mg/l,Fair
DEU01052,2023-06-14,00:00,0.3,TEMP,0,,11.6,°C,Fair
DEU01052,2023-10-26,00:00,0.3,TEMP,0,,11.5,°C,Fair
DEU01052,2023-06-14,00:00,0.3,pH,0,,7.5,---,Fair
DEU01052,2023-10-26,00:00,0.3,O2-Dis,0,<,0.1,mg/l,Fair
DEU01052,2023-10-26,00:00,0.3,NO3N,0,<,0.01998648836,mg/l,Fair
DEU01055,2023-03-15,00:00,0.3,EC,0,,42.1,µS/cm,Fair
DEU01055,2023-03-15,00:00,0.3,O2-Dis,0,,4.7,mg/l,Fair
DEU01055,2023-03-15,00:00,0.3,TEMP,0,,5.7,°C,Fair
DEU01055,2023-03-15,00:00,0.3,pH,0,,7.2,---,Fair
DEU01055,2023-03-15,00:00,0.3,NO3N,0,,4.063212,mg/l,Fair
DEU01061,2023-07-11,00:00,0.3,pH,0,,7.7,---,Fair
DEU01061,2023-11-27,00:00,0.3,pH,0,,7.07,---,Fair
DEU01061,2023-07-11,00:00,0.3,NO3N,0,,0.3997071938,mg/l,Fair
DEU01061,2023-07-11,00:00,0.3,EC,0,,330.0,µS/cm,Fair
DEU01061,2023-11-27,00:00,0.3,TEMP,0,,10.2,°C,Fair
DEU01061,2023-11-27,00:00,0.3,EC,0,,347.0,µS/cm,Fair
DEU01061,2023-07-11,00:00,0.3,TEMP,0,,10.1,°C,Fair
DEU01061,2023-11-27,00:00,0.3,NO3N,0,,0.1119189172,mg/l,Fair
DEU01064,2023-03-02,00:00,0.3,EC,0,,592.0,µS/cm,Fair
DEU01064,2023-04-04,00:00,0.3,O2-Dis,0,,0.8,mg/l,Fair
DEU01064,2023-05-25,00:00,0.3,TEMP,0,,11.9,°C,Fair
DEU01064,2023-09-05,00:00,0.3,pH,0,,6.9,---,Fair
DEU01064,2023-05-25,00:00,0.3,EC,0,,602.0,µS/cm,Fair
DEU01064,2023-03-02,00:00,0.3,pH,0,,6.9,---,Fair
DEU01064,2023-04-04,00:00,0.3,EC,0,,590.0,µS/cm,Fair
DEU01064,2023-04-04,00:00,0.3,pH,0,,7.0,---,Fair
DEU01064,2023-05-25,00:00,0.3,NO3N,0,,6.997754,mg/l,Fair
DEU01064,2023-05-25,00:00,0.3,pH,0,,6.9,---,Fair
DEU01064,2023-09-05,00:00,0.3,NO3N,0,,6.546286,mg/l,Fair
DEU01064,2023-03-02,00:00,0.3,TEMP,0,,11.9,°C,Fair
DEU01064,2023-03-02,00:00,0.3,O2-Dis,0,,0.6,mg/l,Fair
DEU01064,2023-04-04,00:00,0.3,NO3N,0,,6.320552,mg/l,Fair
DEU01064,2023-05-25,00:00,0.3,O2-Dis,0,,0.57,mg/l,Fair
DEU01064,2023-09-05,00:00,0.3,TEMP,0,,11.8,°C,Fair
DEU01064,2023-09-05,00:00,0.3,EC,0,,595.0,µS/cm,Fair
DEU01064,2023-03-02,00:00,0.3,NO3N,0,,6.320552,mg/l,Fair
DEU01064,2023-04-04,00:00,0.3,TEMP,0,,11.5,°C,Fair
DEU01064,2023-09-05,00:00,0.3,O2-Dis,0,,0.9,mg/l,Fair
DEU01068,2023-03-21,00:00,0.3,NO3N,0,,38.37478,mg/l,Fair
DEU01068,2023-03-21,00:00,0.3,TEMP,0,,11.6,°C,Fair
DEU01068,2023-03-21,00:00,0.3,EC,0,,45.8,µS/cm,Fair
DEU01068,2023-03-21,00:00,0.3,pH,0,,6.4,---,Fair
DEU01069,2023-02-22,00:00,0.3,pH,0,,6.6,---,Fair
DEU01069,2023-02-22,00:00,0.3,TEMP,0,,12.0,°C,Fair
DEU01069,2023-02-22,00:00,0.3,NO3N,0,,3.160276,mg/l,Fair
DEU01069,2023-02-22,00:00,0.3,EC,0,,30.0,µS/cm,Fair
DEU01074,2023-07-24,00:00,0.3,EC,0,,621.0,µS/cm,Fair
DEU01074,2023-07-24,00:00,0.3,O2-Dis,0,,0.2,mg/l,Fair
DEU01074,2023-07-24,00:00,0.3,TEMP,0,,11.4,°C,Fair
DEU01074,2023-07-24,00:00,0.3,pH,0,,7.22,---,Fair
DEU01074,2023-07-24,00:00,0.3,NO3N,0,<,0.100000162,mg/l,Fair
DEU01081,2023-07-05,00:00,0.3,TEMP,0,,10.4,°C,Fair
DEU01081,2023-07-05,00:00,0.3,pH,0,,6.4,---,Fair
DEU01081,2023-07-05,00:00,0.3,NO3N,0,<,0.09932296,mg/l,Fair
DEU01081,2023-07-05,00:00,0.3,EC,0,,164.0,µS/cm,Fair
DEU01081,2023-07-05,00:00,0.3,O2-Dis,0,,0.2,mg/l,Fair
DEU01085,2023-03-08,00:00,0.3,TEMP,0,,10.1,°C,Fair
DEU01085,2023-09-21,00:00,0.3,NO3N,0,,2.0993262,mg/l,Fair
DEU01085,2023-09-21,00:00,0.3,pH,0,,7.5,---,Fair
DEU01085,2023-03-08,00:00,0.3,O2-Dis,0,,8.8,mg/l,Fair
DEU01085,2023-09-21,00:00,0.3,EC,0,,45.3,µS/cm,Fair
DEU01085,2023-09-21,00:00,0.3,O2-Dis,0,,8.3,mg/l,Fair
DEU01085,2023-03-08,00:00,0.3,NO3N,0,,2.0993262,mg/l,Fair
DEU01085,2023-03-08,00:00,0.3,pH,0,,7.4,---,Fair
DEU01085,2023-03-08,00:00,0.3,EC,0,,43.7,µS/cm,Fair
DEU01085,2023-09-21,00:00,0.3,TEMP,0,,10.2,°C,Fair
DEU01101,2023-03-20,00:00,0.3,O2-Dis,0,,0.9,mg/l,Fair
DEU01101,2023-03-20,00:00,0.3,pH,0,,7.2,---,Fair
DEU01101,2023-03-20,00:00,0.3,EC,0,,183.0,µS/cm,Fair
DEU01101,2023-03-20,00:00,0.3,NO3N,0,<,0.09932296,mg/l,Fair
DEU01101,2023-03-20,00:00,0.3,TEMP,0,,11.1,°C,Fair
DEU01111,2023-06-05,00:00,0.3,NO3N,0,<,0.01998648836,mg/l,Fair
DEU01111,2023-06-05,00:00,0.3,O2-Dis,0,<,0.1,mg/l,Fair
DEU01111,2023-12-04,00:00,0.3,O2-Dis,0,<,0.1,mg/l,Fair
DEU01111,2023-06-05,00:00,0.3,pH,0,,7.2,---,Fair
DEU01111,2023-12-04,00:00,0.3,TEMP,0,,11.4,°C,Fair
DEU01111,2023-12-04,00:00,0.3,pH,0,,7.0,---,Fair
DEU01111,2023-06-05,00:00,0.3,TEMP,0,,11.5,°C,Fair
DEU01111,2023-12-04,00:00,0.3,NO3N,0,<,0.01998648836,mg/l,Fair
DEU01113,2023-01-23,00:00,0.3,TEMP,0,,10.9,°C,Fair
DEU01113,2023-01-23,00:00,0.3,pH,0,,7.43,---,Fair
DEU01113,2023-01-23,00:00,0.3,NO3N,0,<,0.09932296,mg/l,Fair
DEU01113,2023-01-23,00:00,0.3,O2-Dis,0,,0.4,mg/l,Fair
DEU01113,2023-01-23,00:00,0.3,EC,0,,72.8,µS/cm,Fair
DEU01115,2023-10-25,00:00,0.3,TEMP,0,,11.0,°C,Fair
DEU01115,2023-10-25,00:00,0.3,EC,0,,398.0,µS/cm,Fair
DEU01115,2023-10-25,00:00,0.3,pH,0,,6.7,---,Fair
DEU01115,2023-04-12,00:00,0.3,pH,0,,6.7,---,Fair
DEU01115,2023-05-09,00:00,0.3,NO3N,0,<,0.020090326,mg/l,Fair
DEU01115,2023-05-09,00:00,0.3,O2-Dis,0,,0.3,mg/l,Fair
DEU01115,2023-10-25,00:00,0.3,NO3N,0,<,0.020090326,mg/l,Fair
DEU01115,2023-04-12,00:00,0.3,NO3N,0,<,0.0451468,mg/l,Fair
DEU01115,2023-04-12,00:00,0.3,TEMP,0,,11.0,°C,Fair
DEU01115,2023-04-12,00:00,0.3,O2-Dis,0,,0.4,mg/l,Fair
DEU01115,2023-05-09,00:00,0.3,TEMP,0,,11.2,°C,Fair
DEU01115,2023-05-09,00:00,0.3,EC,0,,383.0,µS/cm,Fair
DEU01115,2023-04-12,00:00,0.3,EC,0,,380.0,µS/cm,Fair
DEU01115,2023-05-09,00:00,0.3,pH,0,,6.7,---,Fair
DEU01115,2023-10-25,00:00,0.3,O2-Dis,0,,0.2,mg/l,Fair
DEU01118,2023-01-10,00:00,0.3,pH,0,,6.1,---,Fair
DEU01118,2023-05-09,00:00,0.3,TEMP,0,,8.9,°C,Fair
DEU01118,2023-05-09,00:00,0.3,EC,0,,11.0,µS/cm,Fair
DEU01118,2023-07-11,00:00,0.3,TEMP,0,,9.3,°C,Fair
DEU01118,2023-01-10,00:00,0.3,TEMP,0,,8.7,°C,Fair
DEU01118,2023-01-10,00:00,0.3,EC,0,,11.1,µS/cm,Fair
DEU01118,2023-07-11,00:00,0.3,NO3N,0,,2.1896198,mg/l,Fair
DEU01118,2023-01-10,00:00,0.3,NO3N,0,,2.1896198,mg/l,Fair
DEU01118,2023-05-09,00:00,0.3,NO3N,0,,2.25734,mg/l,Fair
DEU01118,2023-05-09,00:00,0.3,pH,0,,6.1,---,Fair
DEU01118,2023-07-11,00:00,0.3,EC,0,,11.0,µS/cm,Fair
DEU01118,2023-07-11,00:00,0.3,pH,0,,6.1,---,Fair
DEU01119,2023-05-22,00:00,0.3,EC,0,,286.0,µS/cm,Fair
DEU01119,2023-05-22,00:00,0.3,pH,0,,5.6,---,Fair
DEU01119,2023-11-02,00:00,0.3,pH,0,,5.5,---,Fair
DEU01119,2023-05-22,00:00,0.3,TEMP,0,,11.0,°C,Fair
DEU01119,2023-05-22,00:00,0.3,O2-Dis,0,,0.4,mg/l,Fair
DEU01119,2023-05-22,00:00,0.3,NO3N,0,<,0.020090326,mg/l,Fair
DEU01119,2023-11-02,00:00,0.3,EC,0,,287.0,µS/cm,Fair
DEU01119,2023-11-02,00:00,0.3,NO3N,0,<,0.020090326,mg/l,Fair
DEU01119,2023-11-02,00:00,0.3,O2-Dis,0,,0.3,mg/l,Fair
DEU01119,2023-11-02,00:00,0.3,TEMP,0,,10.7,°C,Fair
DEU01122,2023-03-02,00:00,0.3,NO3N,0,,0.225734,mg/l,Fair
DEU01122,2023-03-02,00:00,0.3,TEMP,0,,10.7,°C,Fair
DEU01122,2023-03-02,00:00,0.3,O2-Dis,0,,1.3,mg/l,Fair
DEU01122,2023-03-02,00:00,0.3,EC,0,,184.0,µS/cm,Fair
DEU01122,2023-03-02,00:00,0.3,pH,0,,7.3,---,Fair
DEU01123,2023-05-10,00:00,0.3,NO3N,0,,7.449222,mg/l,Fair
DEU01123,2023-05-10,00:00,0.3,EC,0,,166.0,µS/cm,Fair
DEU01123,2023-05-10,00:00,0.3,pH,0,,7.0,---,Fair
DEU01123,2023-05-10,00:00,0.3,TEMP,0,,12.6,°C,Fair
DEU01123,2023-05-10,00:00,0.3,O2-Dis,0,,0.2,mg/l,Fair
DEU01124,2023-04-05,00:00,0.3,TEMP,0,,11.7,°C,Fair
DEU01124,2023-04-05,00:00,0.3,pH,0,,7.3,---,Fair
DEU01124,2023-04-13,00:00,0.3,EC,0,,1140.0,µS/cm,Fair
DEU01124,2023-10-09,00:00,0.3,NO3N,0,<,0.020090326,mg/l,Fair
DEU01124,2023-04-05,00:00,0.3,O2-Dis,0,<,0.1,mg/l,Fair
DEU01124,2023-04-05,00:00,0.3,EC,0,,1154.0,µS/cm,Fair
DEU01124,2023-04-13,00:00,0.3,NO3N,0,,0.2483074,mg/l,Fair
DEU01124,2023-04-13,00:00,0.3,TEMP,0,,11.3,°C,Fair
DEU01124,2023-04-13,00:00,0.3,pH,0,,7.2,---,Fair
DEU01124,2023-10-09,00:00,0.3,pH,0,,7.1,---,Fair
DEU01124,2023-04-05,00:00,0.3,NO3N,0,<,0.020090326,mg/l,Fair
DEU01124,2023-04-13,00:00,0.3,O2-Dis,0,,0.3,mg/l,Fair
DEU01124,2023-10-09,00:00,0.3,TEMP,0,,11.6,°C,Fair
DEU01124,2023-10-09,00:00,0.3,EC,0,,1164.0,µS/cm,Fair
DEU01124,2023-10-09,00:00,0.3,O2-Dis,0,<,0.1,mg/l,Fair
DEU01126,2023-06-26,00:00,0.3,TEMP,0,,10.4,°C,Fair
DEU01126,2023-11-08,00:00,0.3,NO3N,0,<,0.09932296,mg/l,Fair
DEU01126,2023-11-08,00:00,0.3,TEMP,0,,10.4,°C,Fair
DEU01126,2023-11-08,00:00,0.3,EC,0,,83.1,µS/cm,Fair
DEU01126,2023-06-26,00:00,0.3,EC,0,,81.9,µS/cm,Fair
DEU01126,2023-06-26,00:00,0.3,pH,0,,7.2,---,Fair
DEU01126,2023-06-26,00:00,0.3,NO3N,0,<,0.09932296,mg/l,Fair
DEU01126,2023-11-08,00:00,0.3,pH,0,,7.1,---,Fair
DEU01126,2023-06-26,00:00,0.3,O2-Dis,0,,0.1,mg/l,Fair
DEU01126,2023-11-08,00:00,0.3,O2-Dis,0,,0.1,mg/l,Fair
DEU01127,2023-04-05,00:00,0.3,TEMP,0,,11.2,°C,Fair
DEU01127,2023-10-10,00:00,0.3,O2-Dis,0,,7.0,mg/l,Fair
DEU01127,2023-10-10,00:00,0.3,EC,0,,508.0,µS/cm,Fair
DEU01127,2023-04-05,00:00,0.3,O2-Dis,0,,7.0,mg/l,Fair
DEU01127,2023-10-10,00:00,0.3,TEMP,0,,11.1,°C,Fair
DEU01127,2023-10-10,00:00,0.3,pH,0,,5.7,---,Fair
DEU01127,2023-04-05,00:00,0.3,NO3N,0,,39.277716,mg/l,Fair
DEU01127,2023-04-05,00:00,0.3,EC,0,,517.0,µS/cm,Fair
DEU01127,2023-04-05,00:00,0.3,pH,0,,5.7,---,Fair
DEU01127,2023-10-10,00:00,0.3,NO3N,0,,37.697578,mg/l,Fair
DEU01128,2023-04-13,00:00,0.3,O2-Dis,0,,0.2,mg/l,Fair
DEU01128,2023-10-17,00:00,0.3,NO3N,0,<,0.020090326,mg/l,Fair
DEU01128,2023-04-13,00:00,0.3,EC,0,,750.0,µS/cm,Fair
DEU01128,2023-10-17,00:00,0.3,TEMP,0,,10.8,°C,Fair
DEU01128,2023-10-17,00:00,0.3,pH,0,,7.4,---,Fair
DEU01128,2023-04-13,00:00,0.3,NO3N,0,,0.0677202,mg/l,Fair
DEU01128,2023-04-20,00:00,0.3,TEMP,0,,10.0,°C,Fair
DEU01128,2023-04-20,00:00,0.3,pH,0,,7.4,---,Fair
DEU01128,2023-10-17,00:00,0.3,O2-Dis,0,,0.2,mg/l,Fair
DEU01128,2023-04-13,00:00,0.3,TEMP,0,,9.8,°C,Fair
DEU01128,2023-04-20,00:00,0.3,NO3N,0,<,0.020090326,mg/l,Fair
DEU01128,2023-04-20,00:00,0.3,O2-Dis,0,,0.2,mg/l,Fair
DEU01128,2023-04-13,00:00,0.3,pH,0,,7.5,---,Fair
DEU01128,2023-04-20,00:00,0.3,EC,0,,748.0,µS/cm,Fair
DEU01128,2023-10-17,00:00,0.3,EC,0,,745.0,µS/cm,Fair
DEU01129,2023-03-13,00:00,0.3,TEMP,0,,10.8,°C,Fair
DEU01129,2023-03-13,00:00,0.3,EC,0,,694.0,µS/cm,Fair
DEU01129,2023-03-13,00:00,0.3,pH,0,,7.4,---,Fair
DEU01129,2023-03-31,00:00,0.3,O2-Dis,0,,0.3,mg/l,Fair
DEU01129,2023-09-18,00:00,0.3,TEMP,0,,10.8,°C,Fair
DEU01129,2023-09-18,00:00,0.3,O2-Dis,0,<,0.1,mg/l,Fair
DEU01129,2023-03-31,00:00,0.3,EC,0,,680.0,µS/cm,Fair
DEU01129,2023-09-18,00:00,0.3,NO3N,0,<,0.020090326,mg/l,Fair
DEU01129,2023-09-18,00:00,0.3,EC,0,,692.0,µS/cm,Fair
DEU01129,2023-09-18,00:00,0.3,pH,0,,7.4,---,Fair
DEU01129,2023-03-13,00:00,0.3,NO3N,0,<,0.020090326,mg/l,Fair
DEU01129,2023-03-13,00:00,0.3,O2-Dis,0,<,0.1,mg/l,Fair
DEU01129,2023-03-31,00:00,0.3,TEMP,0,,10.6,°C,Fair
DEU01129,2023-03-31,00:00,0.3,NO3N,0,<,0.0451468,mg/l,Fair
DEU01129,2023-03-31,00:00,0.3,pH,0,,7.5,---,Fair
DEU01136,2023-03-30,00:00,0.3,pH,0,,7.0,---,Fair
DEU01136,2023-03-30,00:00,0.3,NO3N,0,<,0.0451468,mg/l,Fair
DEU01136,2023-03-30,00:00,0.3,TEMP,0,,8.9,°C,Fair
DEU01136,2023-03-30,00:00,0.3,EC,0,,41.5,µS/cm,Fair
DEU01140,2023-06-13,00:00,0.3,NO3N,0,<,0.09932296,mg/l,Fair
DEU01140,2023-06-13,00:00,0.3,O2-Dis,0,,0.2,mg/l,Fair
DEU01140,2023-06-13,00:00,0.3,TEMP,0,,10.1,°C,Fair
DEU01140,2023-06-13,00:00,0.3,EC,0,,26.6,µS/cm,Fair
DEU01140,2023-06-13,00:00,0.3,pH,0,,6.7,---,Fair
DEU01141,2023-04-13,00:00,0.3,NO3N,0,<,0.0451468,mg/l,Fair
DEU01141,2023-04-13,00:00,0.3,O2-Dis,0,,0.5,mg/l,Fair
DEU01141,2023-09-07,00:00,0.3,EC,0,,396.0,µS/cm,Fair
DEU01141,2023-03-08,00:00,0.3,TEMP,0,,10.0,°C,Fair
DEU01141,2023-03-08,00:00,0.3,pH,0,,7.9,---,Fair
DEU01141,2023-09-07,00:00,0.3,O2-Dis,0,,0.2,mg/l,Fair
DEU01141,2023-09-07,00:00,0.3,pH,0,,7.8,---,Fair
DEU01141,2023-03-08,00:00,0.3,EC,0,,395.0,µS/cm,Fair
DEU01141,2023-04-13,00:00,0.3,pH,0,,7.7,---,Fair
DEU01141,2023-09-07,00:00,0.3,NO3N,0,<,0.020090326,mg/l,Fair
DEU01141,2023-03-08,00:00,0.3,NO3N,0,<,0.020090326,mg/l,Fair
DEU01141,2023-04-13,00:00,0.3,TEMP,0,,10.0,°C,Fair
DEU01141,2023-04-13,00:00,0.3,EC,0,,390.0,µS/cm,Fair
DEU01141,2023-03-08,00:00,0.3,O2-Dis,0,,0.1,mg/l,Fair
DEU01141,2023-09-07,00:00,0.3,TEMP,0,,10.5,°C,Fair
DEU01144,2023-10-24,00:00,0.3,pH,0,,5.7,---,Fair
